comment_text,author,votes,time,predicted_emotion,confidence
"Thằng cu tú nhìn ngu quá không muốn coi nó luôn á, khoái Ân hơn lúc nào cũng ok",@GoKu4high0,0,2 tháng trước,Enjoyment,0.8916416168212891
Chú Vũ Trụ ao trình v😮,@_HUYNHKIMPHUNG_A,0,2 tháng trước,Enjoyment,0.7843042016029358
100 phần vũ trụ chiến thắng,@최영일-k1t,0,2 tháng trước,Enjoyment,0.6159316301345825
Chú Vũ Trụ Vlog là khi thách đấu tạo acc mới =))))),@BaoLifeJournal,0,2 tháng trước,Enjoyment,0.8818894028663635
"36:33 tiếng nền hơi to, mình ngồi ngoài quán chỉ nghe đc tiếng chát bùm bùm",@phamdat0812,0,2 tháng trước,Sadness,0.27365440130233765
Sao dô shop mua áo mà k vào được trang vậy ah,@thaisalen,0,2 tháng trước,Other,0.47433266043663025
Nếu e được làm khách mời xin nghỉ cty 1 tuần để tham gia 😂😂,@phuongthanhxuan3020,0,2 tháng trước,Enjoyment,0.8700165152549744
Vũ trụ cố lên chiến thắng,@최영일-k1t,0,2 tháng trước,Enjoyment,0.4955432713031769
"tôi muốn a lâm cho tôi làm thử thách 100 ngày sinh tồn được 100tr được ko anh lâm , em đang khó khăn , mong a đọc được bình luận này ,các bạn cho mình lên top được k , mình tới đường cùng rồi các bạn ơi",@FootballLeague1812,1,2 tháng trước,Enjoyment,0.425035685300827
anh vũ trụ dth quá,@lehuy2215,0,2 tháng trước,Enjoyment,0.6819006204605103
Khó cho ae khi gặp chuyên gia sinh tồn Vũ Trụ 😂😂😂😂,@DavidLamDiscovery,0,2 tháng trước,Other,0.3256996273994446
Theo dõi video ông này từ lúc 700k người đag ký mà giờ gần gần 11tr rồi chưa bao giờ like luôn😂😂,@yeuem491,0,2 tháng trước,Sadness,0.4547902047634125
Vũ trụ sẽ thắng,@QuốctrongNguyễnpham,0,2 tháng trước,Other,0.7482699155807495
"Giới thiệu người tham gia cái là đã biết ông nào cầm tiền về rồi 
1 ông chuyên về clip sinh tồn có thể tạo lửa bằng tay không theo nhiều cách thì ko win sao dc",@TuyếtĐỗthị-w2j,0,2 tháng trước,Disgust,0.5845943689346313
sang vlog với vũ trụ vlog sinh tồn thì kèo căng ae,@tranvanofficial4622,0,2 tháng trước,Other,0.6879572868347168
Nếu mà mời khách mời có kĩ năng sinh tồn mà trong ng k mang gì thì sẽ cạnh tranh hay hơn,@1voi1lahight,0,2 tháng trước,Other,0.5565816760063171
A lâm oi bữa nào cho mình đi chơi sinh tồn vs a lâm oi 😊,@ChienMai-r8l,0,2 tháng trước,Enjoyment,0.7804259657859802
.,@jake97850,0,2 tháng trước,Sadness,0.584265947341919
Này giống dưới thác gần tà pứa vậy anh Lâm,@minhbui6959,0,2 tháng trước,Other,0.6163339018821716
ê nhìn mặt ông quang thấy ổng hiền lắm luôn ấy=),@Hangmysang,0,2 tháng trước,Enjoyment,0.9017065167427063
"Có ai như mình không ? Toàn tua tới ông vũ trụ xem cách ông sinh tồn, xem mà cuốn theo luôn",@davidnguyen2938,0,2 tháng trước,Enjoyment,0.7881556749343872
Tem vui mà không chơi quá nhiệt tình... làm kiểu giống dàn dựng.....nên hết mình vì cuộc chơi ko phải vì công việc... cảm thấy kiểu ko hết mình,@vophuc6793,0,2 tháng trước,Sadness,0.7224007844924927
Làm clip mà cho mọi người đốt lửa ngay những bụi cây trong rừng thì quá ngu dốt nhé👍 Nên phổ biến lại không được thì dẹp cả seri này đi,@anhphamsim592,0,2 tháng trước,Disgust,0.6851990818977356
Trời đi mời ông vũ trụ vlog thì sao mấy người kia sinh tồn lại ổng được! Ổng sinh tồn mấy năm nay rồi ai chơi lại ổng! 😆😆😆 game này là dễ cho ông vũ,@Luxumper,0,2 tháng trước,Enjoyment,0.6167700290679932
hj,@HySon-pe6om,0,2 tháng trước,Enjoyment,0.7869271039962769
Làm clip thăm ngàn bán lạp xưởng nướng đá đi a,@NguyenT-mh8os,0,2 tháng trước,Enjoyment,0.6858183741569519
"Trừ vũ trụ ra có khứa nào bít chút sinh tồn đâu, coi chả hấp dẫn gì, mới khởi động cái gg hết mẹ rồi",@hieuphan-ik1uy,1,2 tháng trước,Disgust,0.5129997730255127
ANH ƠI CHO TỤI EM XIN LINK SẢN PHẨM DỤNG CỤ SINH TỒN Ạ,@nnnminhthuan7136,0,2 tháng trước,Sadness,0.5777139663696289
Sao chơi lại vũ trụ kkk,@congdanh272,0,2 tháng trước,Enjoyment,0.8010067343711853
"Anh Lâm ơi, mình thử thách ở Vân Lại Viên đi anh",@binbinlee6434,0,2 tháng trước,Enjoyment,0.4328811466693878
Làm sao để được trải nghiệm sinh tồn vậy a lâm,@nhatvan7630,0,2 tháng trước,Other,0.4961012601852417
anh lâm nay để vỹ live chim đánh tài xỉu à vỹ nó live con binh88 đấy anh,@VanSu-y5y,0,2 tháng trước,Other,0.3680606782436371
Đợt này toàn dân chuyên đi thôi ❤,@hienvan2633,0,2 tháng trước,Enjoyment,0.5187279582023621
"Vũ Trụ rất ok, ủng hộ, chơi như vậy mới đúng",@dungduong3998,0,2 tháng trước,Enjoyment,0.8561413288116455
"Các bạn trong công ty chơi không nhiệt tình, không thích thì thôi, diễn mất hay Tú Ân... nhé",@dungduong3998,0,2 tháng trước,Disgust,0.40762123465538025
Anh chuoi chien,@phongtruongthanh865,0,2 tháng trước,Sadness,0.6406643390655518
MÌNH LÀ GIANG TRONG VIDEO NHÉ CÁC BẠN. SINH TỒN ĐÚNG LÀ NGUY HIỂM VÀ KHỐC LIỆT LẮM,@tocdovlog,1,2 tháng trước,Sadness,0.40700265765190125
"mới chơi gặp top server :))))) thiếu điều phải cho game khó hơn như tặng mỗi người các loại hạt giống, vừa sinh tồn vừa tạo ra được cây trồng lên dc mầm thì mới chiến thắng chẳng hạn :V",@nghiakhoihoang6824,0,2 tháng trước,Enjoyment,0.7702623009681702
kênh anh lâm làm những video này rất hay và cuốn tập sau anh mời sang vlog càng hay hơn nữa,@phuocbuihuu3822,0,2 tháng trước,Enjoyment,0.8867530822753906
Mong anh có vd khui hàng bom ạ❤❤,@TuDiep-uh3uc,0,2 tháng trước,Enjoyment,0.8454288244247437
Hay quá a ơi 👍👍👍,@TiểuMinhDương,0,2 tháng trước,Enjoyment,0.9000067114830017
Vòng sau hoặc vòng gala add a Lâm vào thì mới chiến và gây cấn video khó đoán kết quả hơn cảm ơn a.,@JOHNNYcvc,0,2 tháng trước,Enjoyment,0.6958954930305481
Vũ trụ phải sinh tồn với t may ra có đối chứ out trình quá.,@MêÂmĐạoSĩ,0,2 tháng trước,Other,0.39564186334609985
Vũ trụ vlogs chơi s mấy ng kia chơi lại chèn. Lụm 10 củ là đúng r,@hongloanphan7986,0,2 tháng trước,Disgust,0.6705066561698914
Vũ trụ thắng,@haihuynh3668,0,2 tháng trước,Other,0.6669954061508179
sinh tồn game mà mời vũ trụ trao giải trc khi choi cho xong. gặp bảng mềm ko kkk.tại giải 10tr ak chứ giải 500tr ông vũ trụ ổng đăng ký tạm trú trỏng luôn,@giaitrinhetv5607,0,2 tháng trước,Disgust,0.551375150680542
2 idol chung 1 clip ❤❤,@kimthyong8655,0,2 tháng trước,Enjoyment,0.8763442039489746
"Tụi này yếu quá, mới khổ xíu đã đầu hàng, chắc toàn con gái thành phố 😀",@nguyentatluandanny,0,2 tháng trước,Disgust,0.43965035676956177
ah lâm lm thử thách sinh tồn cùng sang vlog đi anh🤣,@tiennguyentrong8847,0,2 tháng trước,Enjoyment,0.8796400427818298
Phút thứ 19 😅,@ThanhNguyen-td1mp,0,2 tháng trước,Enjoyment,0.4348776936531067
Vũ trụ có triển vọng á 😅😅😅,@ViệtTrần-r6r,0,2 tháng trước,Enjoyment,0.7671787738800049
vài giây đầu thấy Vũ là out trình rồi,@baoinh7545,0,2 tháng trước,Other,0.6485081315040588
Ông vũ trụ kinh nghiệm ghê thật,@phucminh7602,0,2 tháng trước,Enjoyment,0.46041613817214966
Mong anh lâm làm video người cuối cùng làm nhà trên cây và sinh tồn 50 giờ săn bắt và sống trên nhà cây.,@thulan431,1,2 tháng trước,Enjoyment,0.760000467300415
❤❤❤,@tocdovlog,0,2 tháng trước,Enjoyment,0.6788004040718079
Anh Lâm mời vũ trụ hợp tác nhiều video nữa nhỉ,@baongoclethi5358,0,2 tháng trước,Other,0.6651158332824707
"Anh lâm mỗi năm lại càng già thêm 1 tuổi nên là quá là nhanh chóng , cả team của anh ai ai nhìn cũng già hết trơn à 😊",@tamlo4743,0,2 tháng trước,Disgust,0.4544573426246643
Cảm giác nay nhìn chất lượng video anh lâm nét thật,@trietvo3596,1,2 tháng trước,Enjoyment,0.8845821022987366
"Thích ông vũ trụ vãi, điềm tĩnh, bản lĩnh. Respect",@ThiSiLamTho,0,2 tháng trước,Enjoyment,0.4386139214038849
Lúc đầu ôg vũ trụ nói ng miền tây là biết thắng lun r,@PhátNguyễn-l9l,0,2 tháng trước,Other,0.4581407308578491
Ai kinh nghiệm bằng ông vũ trụ,@honphung1912,0,2 tháng trước,Other,0.5749678015708923
seri sinh tồn cho cu tú đi làm trò hề ak . hết ng hay sao vậy,@HoanNguyen-u8c,0,2 tháng trước,Disgust,0.35614627599716187
Mới vô xem nhưng thấy vũ trụ là hiểu ai thắng rồi,@LongHoang-y5t,0,2 tháng trước,Other,0.621484100818634
Má vkl ai cho ông Vũ Trụ vô vậy out trình thật sự =)))),@HảiLê-y5m,0,2 tháng trước,Enjoyment,0.7737462520599365
Mấy em thấy giốnh vào rừng phá hoại cây hơn,@quanvu7761,0,2 tháng trước,Disgust,0.408733993768692
Tú vô chỉ ngủ và ngủ😂,@linhvuinhon374,0,2 tháng trước,Sadness,0.7718925476074219
.,@TừtrongmáuKutô,0,2 tháng trước,Sadness,0.584265947341919
Trong các tập sinh tồn thì tập này hay nhất vì có anh Vũ Trụ chơi đỉnh quá❤,@nongnu.4676,0,2 tháng trước,Enjoyment,0.9101395606994629
Sinh tồn đưa mấy thằng cộng tử bột. Cục nhớt nặng hơn số kí thì làm gì ăn. T toàn tua đến vtru vlog xen,@KhangNguyen-qw2ty,0,2 tháng trước,Disgust,0.6418226361274719
chưa chơi là biết vũ trụ thắng,@KhaTừ-b5k,0,2 tháng trước,Other,0.5853798985481262
không biết đến khi nào mới được thấy team anh Sang Vlog với team anh Lâm Vlog sinh tồn với nhau =)))),@HoangDo-f1y,1,2 tháng trước,Enjoyment,0.8272824287414551
"game này mà có Anh Sang Vlog là lụm cái giải luôn 
:))))))))))))))))))))))))))))))))",@PVIPPRO3,0,2 tháng trước,Enjoyment,0.905899167060852
Mới coi thấy ông vũ trụ là đoán đc khoảng 95% là ai thắng rồi,@Huutri1990,0,2 tháng trước,Other,0.4420947730541229
Rồi rốt cuộc là chào các bạn hay chào cái bàn v 😳,@trongtran1208,0,2 tháng trước,Enjoyment,0.4801299571990967
ông Vũ Trụ chuyên sinh tồn mà game này ko win là dỡ à!,@minhphuoc2507,0,2 tháng trước,Disgust,0.7012028694152832
Sang vlog thì chỉ núp bụi sinh tồn 1 mình 😂😂😂,@Hotramvlog68,0,2 tháng trước,Disgust,0.3007074296474457
Mấy ông này mà chơi với vũ trụ thì phải gọi vũ trụ bằng cụ. Chấp ở trước 1 tuần cũng thắng mấy ông này,@anongnoitro6227,0,2 tháng trước,Disgust,0.3705980181694031
Anh mời LK hòa đi anh,@SỹNguyênPhạm-q4b,0,2 tháng trước,Enjoyment,0.8355594873428345
"chưa được 48 tiếng, có khi mình cũng được 10 củ",@ThangMap-en1iv,0,2 tháng trước,Sadness,0.4806077778339386
Vũ trụ được xem như chuyên gia sinh tồn đấu với anh ấy cũng hơi đuối á ❤,@quocduongtruong6009,0,2 tháng trước,Sadness,0.3816238045692444
Ông Vũ Trụ mà chơi thì còn  j hay hơn,@KinghunterVN,0,2 tháng trước,Enjoyment,0.7070086002349854
vu tru vlog out trình cả đám rồi! nhìn thấy tên là biết ai thắng luôn !,@TAINGUYEN-ui7zh,0,2 tháng trước,Enjoyment,0.8821311593055725
thấy a Vũ Trụ nắm chắc phần thắng lên 80%,@phucdeptraicogisai,1,2 tháng trước,Enjoyment,0.6595763564109802
"Gala ô Vũ Trụ lại húp tiếp cái giải, ngon lành",@nika6868,0,2 tháng trước,Enjoyment,0.9115372896194458
ok,@thanhtruonghong2541,0,2 tháng trước,Enjoyment,0.7150506377220154
lâu không xem Anh Lâm=)) giờ xem lại thấy ảnh đầy đặn ra nhìu ròi kkk,@hiennguyenthihien1839,0,2 tháng trước,Enjoyment,0.9081165790557861
Có sang vlog và khám phá biển tv thì gay cấn hơn a Lâm ơi!,@TấnvinhNguyễn-k8m,0,2 tháng trước,Other,0.41371244192123413
Toàn toxic chán😒,@Denji0268,0,2 tháng trước,Enjoyment,0.905129075050354
Có Sang vlog mới căng,@kay1119,1,2 tháng trước,Other,0.7358695864677429
"Sao tôi xem video người khác thì bình thường, riêng xem bên này 2 kênh khi quảng cáo là bị lag giật",@taivan1380,0,2 tháng trước,Sadness,0.3772222101688385
A em chơi sao lại vũ trụ vlog 😊😊😊😊😊,@nhatvipham958,0,2 tháng trước,Other,0.4190337061882019
Em chờ tập này lâu lắm rồi,@NhuHuynh-sd8cx,0,2 tháng trước,Other,0.3504481911659241
"Mời nhầm người chơi:))
Vũ chụ có kênh về sinh tồn tên là vũ trụ vlog:))",@HungLohai-qp7yl,1,2 tháng trước,Enjoyment,0.7231286764144897
Tầm của vũ trụ thì mầy thí sinh kìa cửa gì,@ToanPhan-u7g,0,2 tháng trước,Other,0.42282313108444214
1 sao 10 sao đảo ngược đi anh,@MinhNguyễnQuang-s8n,1,2 tháng trước,Other,0.48289191722869873
Mình ủng hộ vũ trụ nha .nhìn thấy vũ trong vi deo này mình mấy xem,@ThilananhNguyen-xs8uo,1,2 tháng trước,Enjoyment,0.8336907625198364
vua sinh tồn mà,@PVIPPRO3,0,2 tháng trước,Other,0.7325792908668518
Ko có Vỹ hả anh,@ngoannguyenkg8295,0,2 tháng trước,Other,0.7008618116378784
A vũ trụ giỏi thật ❤,@quocle4933,0,2 tháng trước,Enjoyment,0.856640100479126
Vu tru hay quá anh lam rồi,@Linhanh-1994,0,2 tháng trước,Enjoyment,0.8884742856025696
vũ trụ sinh tồn hay,@ducduyphannhu7716,0,2 tháng trước,Enjoyment,0.6808480620384216
"tập này sinh tồn k được hay cho lắm, chỉ toàn vô chịu đựng",@BoLinh-su7oj,0,2 tháng trước,Sadness,0.33641499280929565
Toàn diễn viên mõm hk đc mấy fen  chơi ra trò,@QuocnghiemCao,0,2 tháng trước,Disgust,0.6144891977310181
"Mơi vô thấy Vũ trụ là bjk ai win rồi kkk, mình fan vũ trụ nào giờ ❤❤",@TayĐang-e9m,0,2 tháng trước,Enjoyment,0.8522362112998962
Ông vũ trụ quá vip pro lun,@tankeotrang-xd2io,0,2 tháng trước,Enjoyment,0.8440204858779907
Trời mời Vũ Trụ Vlog ai sinh tồn lại ổng 😂,@TranHoang-nw8vz,0,2 tháng trước,Enjoyment,0.8024599552154541
"Qúa thích bạn vũ trụ luôn, qua đỉnh, cách sinh tồn xem cuốn hay, có giải trí, đấu gala thì tuyệt vời. hi vọng bạn sẽ được tham gia các tập sinh tồn của lâm vlog.",@Tuyduyen94,2,2 tháng trước,Loneliness,0.41261550784111023
Rồi ai qua a vũ trụ nữa,@hienha2216,0,2 tháng trước,Other,0.6250733733177185
Anh sinh tồn ở đàm lấy đi,@NguyenHoangVuong2010,0,2 tháng trước,Other,0.5678761005401611
Vũ trụ thua game này tui bỏ fl luôn á 😂😂😂,@annguyenthanh7229,0,2 tháng trước,Enjoyment,0.5458077192306519
vu tru trum sinh ton thang la dung,@LeminhThuy-u6h,0,2 tháng trước,Other,0.5664759874343872
chào anh Lâm,@dphat0312,0,2 tháng trước,Enjoyment,0.8374373912811279
Mấy khách mời chán vl,@phutran8113,0,2 tháng trước,Disgust,0.7053537964820862
nhìn đội hình này là biết ai thắng rồi 😊. ông vũ thì kĩ năng sinh tồn đỉnh thôi rồi. hy vọng gala ổng bợ luôn kk,@bachduongnana6381,0,2 tháng trước,Enjoyment,0.8945408463478088
.,@mrdevia.0330,1,2 tháng trước,Sadness,0.584265947341919
Quá dễ dàng với Vũ Trụ,@huynhphusi,0,2 tháng trước,Enjoyment,0.8763316869735718
"Líp này có ông Vũ Trụ vào cái khác bọt liền. Chơi rất điềm đạm, hiền lành và đẳng cấp. T sẽ đăng ký Vũ Trụ Vlogs.",@hungao3492,109,2 tháng trước,Enjoyment,0.844304084777832
Pải mik là mik bất tử ln,@nguyenvanbao5767,0,2 tháng trước,Enjoyment,0.8277295231819153
Mong tập sau a mời sang vlog tham gia chắc sẽ hay lắm,@NhutGaming06,0,2 tháng trước,Enjoyment,0.8483438491821289
Trò chơi này hay và vui này. Sinh tồn kiểu này mình có thể ở cả năm trong rừng này.,@Binhyen99999,0,2 tháng trước,Enjoyment,0.8479565978050232
1 tập siêu hay là những ytb nổi tiếng nhất hội tụ làm 1 trận đại chiến sinh tồn như phd sang lâm hội tụ tập này k hấp dẫn ms lạ,@quyhan-h5p,0,2 tháng trước,Enjoyment,0.7819454073905945
Vũ Trụ sinh tồn đĩnh r,@PhanGioi-b1c,0,2 tháng trước,Disgust,0.3485969603061676
Ban giám khảo đừng có đi theo để nó tự sinh tồn một sẽ hay hơn vs nó tự cần máy quay như team PHD nó mới hay,@khangnhậtMinh19,0,2 tháng trước,Enjoyment,0.4250923693180084
Ông Vũ trụ vlog chắt sẽ thắng vì ổng chuyên gia đi sinh tồn sẽ thích nghi với trò này hơn mọi bạn khác,@ThucMinh-zr5jy,0,2 tháng trước,Other,0.4150100350379944
Like 👍🏻 cho e có sâu tôm 🦐.. e đó OK 👌 đấy,@huyenvictoria7694,0,2 tháng trước,Enjoyment,0.8794602155685425
Người miền Tây luôn luôn thắng 🎉,@VanongNguyen-ov4jz,0,2 tháng trước,Enjoyment,0.8513453602790833
Chỉ có vũ trụ có khả năng Sinh tồn rất tốt,@bangvan2017,0,2 tháng trước,Enjoyment,0.5274224877357483
"Ông Vũ Trụ Vlog này đúng là pro thật sự luôn! 💪 Map này vốn khó vì mưa nhiều, đường trơn trượt, ai yếu tay là bỏ cuộc ngay… vậy mà ổng vẫn sinh tồn một cách chill ơi là chill.
Ngay phần mở đầu video thôi là đã thấy “full” kỹ năng sinh tồn rồi – từ dựng lều, nhóm lửa tới kiếm đồ ăn đều gọn gàng, nhanh chóng.
Xem xong thấy nể quá nên mình đã sub ngay cho Vũ Trụ Vlog. Không biết ở đây có ai cũng fan của ổng giống mình không? 🙌🔥",@ĐAMMÊTIPCLUP,0,2 tháng trước,Sadness,0.25527942180633545
10p 5 quảng cáo. biết là quảng cáo để có doanh thu nhưng mà cũng vừa thôi chứ xem ức chế ko chịu đc !,,0,2 tháng trước,Sadness,0.3955114185810089
Mình thấy nên có một tập đặc biệt mời các ytb về chủ đề sinh tồn về làm thử thách cho nó hấp dẫn,@NamLe-sx9lg,0,2 tháng trước,Other,0.459877610206604
Làm gala sinh tồn theo team đi a lâm Gala lớn nhất luôn - Team PHD - Sang Vlog - Thánh xàm Vlog nữa 😂,@uongtang957,0,2 tháng trước,Enjoyment,0.5771607756614685
Máy ông này đầu hàng sớm vậy,@xitray7hoc,0,2 tháng trước,Other,0.49439409375190735
"Vũ tru dễ thương thật thà, coi cuốn coi ổng nhớ a thương sinh tồn ghê 😅",@lephung4706,0,2 tháng trước,Enjoyment,0.8581529259681702
uot trình hẳn mà mời thì không công bằng cho người khác r,@dnnhannn,0,2 tháng trước,Disgust,0.6910425424575806
42:33 cười điên,@thuongpham12345,0,2 tháng trước,Enjoyment,0.9018588662147522
Mới mở lên là biết ai thắng luôn 😂 có coi ông vũ trụ sinh tồn rồi,@nguyenngoctan8089,0,2 tháng trước,Other,0.7508894205093384
anh vũ trụ quá mạnh,@MinhNguyen-r2p2w,0,2 tháng trước,Enjoyment,0.4946356415748596
=)))  lụm 10 triệu,@PVIPPRO3,0,2 tháng trước,Enjoyment,0.8784180879592896
Nhìn ông Vũ trụ Giỏi vãi,@Jahhmvtiah123,0,2 tháng trước,Enjoyment,0.8695921897888184
Tui mời chơi ai ngờ mời ngây trùm sinh tồn chuyển sinh,@HangKhach-v8y8d,0,2 tháng trước,Disgust,0.3154735267162323
Chưa thấy ăn mừng nút kim cương ak xếp,@l-v-tmtvnhatbancuocsong5222,0,2 tháng trước,Enjoyment,0.6661277413368225
Chưa xem thết mà có ông Vũ trụ vlog là mình biết ai thắng rồi,@tranhong9824,0,2 tháng trước,Enjoyment,0.572422981262207
Clip rat hay lau rồi mới xem thử thách sinh tồn kenh của a lâm . mình là tín đồ mê sinh tồn . có dip minh cũng muốn duoc tham gia,@taidang1888,0,2 tháng trước,Enjoyment,0.8576986789703369
Sinh tồn trọng rừng tưởng dê.hỏi khỏ làm 😂,@BeoSiu-h4o8l,0,2 tháng trước,Disgust,0.6661539077758789
"Vũ trụ sinh tồn là đỉnh rồi, thêm Hiêud TV nữa",@MườiLâmNgọc,0,2 tháng trước,Enjoyment,0.8644099235534668
Ôg Vũ Trụ ao trình vãi😂😂,@Siang-kf3nu,0,2 tháng trước,Enjoyment,0.8860401511192322
ông vũ trụ sinh tồn mà chill vãi nhìn kiểu này tui cx muốn đi sinh tồn,@vunguyen-wf2vu,2,2 tháng trước,Disgust,0.5708425045013428
"Ân sinh tồn được vậy là cũng giỏi r, mưa nắng khắt nghiệt, còn anh vũ trụ thắng xứng đáng sinh tồn quá giữ, làm chỗ ở chuẩn bị mọi thứ cũng chu đáo",@TuyetDinh-l2f,0,2 tháng trước,Enjoyment,0.2181999236345291
Vũ trụ quá đỉnh luôn anh,@NgocLe-h1j3u,0,2 tháng trước,Enjoyment,0.8629167675971985
Like mạnh tay mọi người ơi❤❤,@HaoNhat-t6r,0,2 tháng trước,Enjoyment,0.8987197875976562
Vũ trụ out trình quá😂,@nhatpham8778,0,2 tháng trước,Sadness,0.4081612229347229
Anh thử làm sinh tồn tem anh với tem phương hữu dưỡng đi anh mong anh làm,@BaorPhan-i5h,0,2 tháng trước,Other,0.4784274995326996
Quảng cáo chen ngang nhiều quá. Đang cuốn vài phút lại bị chen ngang,@nguyenquangvps4767,0,2 tháng trước,Disgust,0.33934545516967773
Ông lầm mời trúng pro vu sao mấy ông kia chơi lại. Tập sau mới sang vlog mới cân được với vu nha,@Kimthien123,0,2 tháng trước,Other,0.43789753317832947
ông vũ trụ hnhu trước có xuát hiện trên kênh phd r dko,@minhquan-depgai,0,2 tháng trước,Other,0.4503910541534424
vũ trụ ao trình quá,@KiệtDanh-r2l,0,2 tháng trước,Enjoyment,0.32729023694992065
"Mới vào thấy ông vu tru vlogger là tui biết ông sẽ thắng mà, ông giỏi lắm hâm mộ ông vu tru vlogger quá đi ❤❤❤",@phuocphan7144,0,2 tháng trước,Enjoyment,0.8954095840454102
Vũ trụ st hay quá 🎉,@haumobai8903,0,2 tháng trước,Enjoyment,0.8703996539115906
Ông vũ trụ out trình quá😂,@HuyĐoàn-g6p,0,2 tháng trước,Enjoyment,0.7589523792266846
Tú chơi chán quá,@THÔNGLỆ-VIÊN,0,2 tháng trước,Sadness,0.7941750288009644
Vòng sauu mời sang vlog đi a,@ĐạtVõ-m2d,0,2 tháng trước,Other,0.4365321695804596
Vũ trụ đúng vũ trụ,@arain9365,0,2 tháng trước,Enjoyment,0.5335063934326172
chắc ah tú nhớ vợ con r 🤣,@hhoyzz491,1,2 tháng trước,Enjoyment,0.5821544528007507
Mấy ông nào mà làm ruộng chuyền làm chân tay vài chắc thắng,@thichbaychuotdong123,0,2 tháng trước,Other,0.627800464630127
Tập này người chơi yếu quá tạch sớm,@thichbaychuotdong123,0,2 tháng trước,Disgust,0.5739868879318237
Tập sau lên núi sinh tồn luôn anh😂,@GiangVi-z7c,0,2 tháng trước,Enjoyment,0.6704786419868469
Vũ trụ nên lập kênh Youtube sinh tồn...,@nguy3n-huy,0,2 tháng trước,Enjoyment,0.6551318168640137
Cái thằng kêu sinh tồn 20 ngày sao mà nó xộn lào dữ vậy lâm,@thuanpham8840,0,2 tháng trước,Disgust,0.6721612811088562
Thương khả năng gặp bài toán khó vũ trụ r,@DungNguyen-bn8ng,0,2 tháng trước,Enjoyment,0.41373300552368164
Sinh tồn thì ông vũ trụ trùm việt nam luon,@thanhpubgmobile7464,0,2 tháng trước,Enjoyment,0.5651498436927795
Ước gì được tham gia thử thách trong tame anh lâm 1 lần hâm mộ 10 mấy năm rồi 😢😢😢 cứu tui,@PhaNguyễn-v6t,0,2 tháng trước,Enjoyment,0.7054743766784668
anh Trong lên sóng kkk,@MrBINrayz,0,2 tháng trước,Enjoyment,0.8822741508483887
ước gì được a lâm mời đi thử thách xin tồn chúc a lâm nhiều sức khỏe và cả tem❤,@Lâm-m1b1j,0,2 tháng trước,Enjoyment,0.911008358001709
anh làm chủ đề sinh tồn trên đảo hoang và tự thoát ra khỏi đảo đi ạ mong anh làm,@thanhphuang-cp9mc,0,2 tháng trước,Other,0.5392307043075562
Ông vũ trụ này thì out trình rồi . Coi videos của ổng mê luôn :))),@Alexbi121,0,2 tháng trước,Enjoyment,0.8953388929367065
E nghĩ tập sau sẽ ở rừng ngập mặn thì hay❤❤,@Tha99-h7e,0,2 tháng trước,Other,0.6228184700012207
Đôi nhà làm lúc nào chơi cũng thấy ngủ,@trungdungthegialevandung1215,0,2 tháng trước,Other,0.4237630367279053
"Th Tú tham gia làm gì? Tham gia video mà tinh thần kh có, lều không dựng, nằm ngủ từ đầu đến cuối thì nghỉ mẹ đi đỡ rác 😂",@HồngĐứcPhạm-y7n,0,2 tháng trước,Enjoyment,0.8255609273910522
Phải có ng nhà 2 3 người để video đỡ chán má ơi,@namvlogs8018,0,2 tháng trước,Other,0.44948527216911316
" @namvlogs8018 ai cũng biết điều đấy. Nhưng cái t muốn nói là cái thái độ và sự thiếu chuyên nghiệp khi tham gia video m hiểu kh? Cùng là người nhà nhưng Ân và Thương luôn tham gia hết mình, còn đây là lười, là ỷ nại, là ăn sẵn. Từ lúc nó vào đến bây giờ tính xem phải đến 100 cái clip có dựng lều sinh tồn chưa mà nó kh dựng được?",@HồngĐứcPhạm-y7n,0,2 tháng trước,Sadness,0.3263579308986664
" @HồngĐứcPhạm-y7n  mỗi người có mỗi thế mạnh khác nhau, xem mấy clip ăn uống nó lụm đc bao nhiêu 10tr rồi?",@namvlogs8018,0,2 tháng trước,Sadness,0.7100237607955933
Vũ trụ đung đăng cấp câu cá kiếm đồ ăn rất đơn giản,@trungdungthegialevandung1215,0,2 tháng trước,Other,0.4475359320640564
"Anh Vũ Trụ biết cách nói chuyện và sinh tồn hay ghê, trong team có anh thì nấy video sinh tồn cắm trại sẽ rất thú vị",@nhatlong323,1,2 tháng trước,Enjoyment,0.8982680439949036
Anh làm về game đi,@GàconGaming-w2e,0,2 tháng trước,Other,0.7609299421310425
Không cần nói cũng biết vũ trụ Thắng,@trungdungthegialevandung1215,0,2 tháng trước,Other,0.4059361219406128
"Fan vũ trụ,cố lên vũ trụ ơi",@21_PlayWwithRu,0,2 tháng trước,Enjoyment,0.8709096908569336
Sao a mua cả 2năm rồi có thấy cuộc gọi nào đâu,@lapho-pv9xe,0,2 tháng trước,Sadness,0.5236342549324036
Uầy anh vũ trụ vlog kìa,@thingadu6489,0,2 tháng trước,Enjoyment,0.5150430798530579
Vũ Trụ vô đây tìm đâu ra đối thủ. Vua tạo lửa mà,@phuongsmile482,0,2 tháng trước,Other,0.3917500078678131
Mấy ông nho kỹ năng sinh tồn không có tạo lửa không được,@trungdungthegialevandung1215,0,2 tháng trước,Disgust,0.6513237953186035
vũ trụ out trình quá,@huytran-j6f,0,2 tháng trước,Enjoyment,0.397495299577713
